county_type,state,county,Violent_crime,Murder_and_nonnegligent_manslaughter,Forcible_rape,Robbery,Aggravated_assault,Property_crime,Burglary,Larceny_theft,Motor_vehicle_theft,Arson
Nonmetropolitan,IOWA,Adair,5,0,0,0,5,54,14,37,3,0
Nonmetropolitan,IOWA,Appanoose,12,0,1,0,11,102,48,48,6,2
Nonmetropolitan,IOWA,Boone,7,0,1,0,6,48,11,24,13,0
Nonmetropolitan,IOWA,Buena Vista,6,0,1,0,5,89,25,55,9,0
Nonmetropolitan,IOWA,Butler,1,1,0,0,0,25,9,8,8,0
Nonmetropolitan,IOWA,Calhoun,12,0,0,0,12,87,37,46,4,0
Nonmetropolitan,IOWA,Cass,4,0,0,0,4,76,25,45,6,0
Nonmetropolitan,IOWA,Cedar,10,0,2,1,7,85,1,82,2,1
Nonmetropolitan,IOWA,Cerro Gordo,3,0,0,0,3,131,39,81,11,1
Nonmetropolitan,IOWA,Clarke,3,0,0,0,3,49,16,29,4,0
Nonmetropolitan,IOWA,Clay,6,0,1,0,5,53,37,12,4,0
Nonmetropolitan,IOWA,Clinton,14,1,0,0,13,132,54,74,4,5
Nonmetropolitan,IOWA,Crawford,4,0,0,0,4,8,0,7,1,0
Nonmetropolitan,IOWA,Davis,7,0,0,0,7,19,15,3,1,0
Nonmetropolitan,IOWA,Delaware,8,0,0,0,8,36,13,23,0,0
Nonmetropolitan,IOWA,Des Moines,37,0,0,0,37,153,42,95,16,1
Nonmetropolitan,IOWA,Dickinson,7,0,0,0,7,50,27,22,1,1
Nonmetropolitan,IOWA,Emmet,17,0,0,0,17,32,9,23,0,0
Nonmetropolitan,IOWA,Fayette,10,0,2,0,8,31,7,19,5,0
Nonmetropolitan,IOWA,Floyd,1,0,1,0,0,22,10,12,0,0
Nonmetropolitan,IOWA,Hancock,9,0,0,1,8,41,19,19,3,0
Nonmetropolitan,IOWA,Hardin,7,1,0,0,6,116,47,62,7,1
Nonmetropolitan,IOWA,Henry,12,0,0,0,12,122,54,61,7,0
Nonmetropolitan,IOWA,Howard,5,0,1,3,1,55,14,38,3,1
Nonmetropolitan,IOWA,Humboldt,1,0,0,0,1,37,13,20,4,0
Nonmetropolitan,IOWA,Ida,2,0,1,0,1,37,13,22,2,0
Nonmetropolitan,IOWA,Iowa,15,0,0,0,15,75,25,44,6,0
Nonmetropolitan,IOWA,Jefferson,1,0,0,0,1,59,13,40,6,0
Nonmetropolitan,IOWA,Kossuth,7,0,0,0,7,73,48,22,3,2
Nonmetropolitan,IOWA,Lee,20,1,0,0,19,217,120,89,8,0
Nonmetropolitan,IOWA,Louisa,10,0,1,0,9,68,27,35,6,2
Nonmetropolitan,IOWA,Lucas,5,0,0,0,5,74,29,43,2,3
Nonmetropolitan,IOWA,Lyon,17,0,6,0,11,66,24,39,3,2
Nonmetropolitan,IOWA,Marion,24,1,7,1,15,119,59,50,10,3
Nonmetropolitan,IOWA,Marshall,9,0,0,1,8,92,42,44,6,2
Nonmetropolitan,IOWA,Mitchell,0,0,0,0,0,23,4,18,1,0
Nonmetropolitan,IOWA,Monona,1,0,0,0,1,18,6,9,3,1
Nonmetropolitan,IOWA,Monroe,4,1,1,0,2,27,2,19,6,0
Nonmetropolitan,IOWA,Muscatine,24,0,6,0,18,116,57,48,11,4
Nonmetropolitan,IOWA,O'Brien,10,0,0,0,10,46,19,21,6,0
Nonmetropolitan,IOWA,Osceola,1,0,0,0,1,8,2,5,1,2
Nonmetropolitan,IOWA,Page,5,1,0,0,4,36,9,24,3,0
Nonmetropolitan,IOWA,Palo Alto,14,0,0,0,14,71,26,42,3,0
Nonmetropolitan,IOWA,Plymouth,12,0,0,1,11,77,29,47,1,0
Nonmetropolitan,IOWA,Pocahontas,8,0,2,0,6,76,24,50,2,0
Nonmetropolitan,IOWA,Sioux,10,0,1,0,9,44,20,22,2,1
Nonmetropolitan,IOWA,Story,9,0,3,0,6,143,54,78,11,3
Nonmetropolitan,IOWA,Tama,22,0,1,0,21,83,44,35,4,1
Nonmetropolitan,IOWA,Van Buren,14,0,1,0,13,58,27,26,5,0
Nonmetropolitan,IOWA,Wapello,13,0,0,0,13,96,44,45,7,1
Nonmetropolitan,IOWA,Wayne,4,0,0,0,4,26,10,16,0,0
Nonmetropolitan,IOWA,Webster,16,0,1,0,15,211,71,128,12,3
Nonmetropolitan,IOWA,Winnebago,2,0,0,0,2,14,5,8,1,0
Nonmetropolitan,IOWA,Winneshiek,0,0,0,0,0,16,4,11,1,0
Nonmetropolitan,IOWA,Worth,3,0,0,0,3,96,29,63,4,0
Nonmetropolitan,IOWA,Wright,1,0,0,0,1,46,23,21,2,0
Metropolitan,KANSAS,Butler,40,1,3,0,36,440,123,298,19,6
Metropolitan,KANSAS,Doniphan,2,0,1,0,1,37,7,26,4,0
Metropolitan,KANSAS,Douglas,25,0,2,0,23,179,64,104,11,1
Metropolitan,KANSAS,Franklin,25,0,1,0,24,196,63,120,13,2
Metropolitan,KANSAS,Geary,6,0,1,0,5,34,13,19,2,1
Metropolitan,KANSAS,Harvey,18,1,0,0,17,86,39,45,2,1
Metropolitan,KANSAS,Jackson,18,0,2,0,16,110,33,65,12,5
Metropolitan,KANSAS,Jefferson,29,0,3,0,26,330,122,188,20,2
Metropolitan,KANSAS,Johnson,38,0,7,0,31,278,73,187,18,7
Metropolitan,KANSAS,Leavenworth,48,0,3,1,44,233,85,121,27,15
Metropolitan,KANSAS,Linn,15,0,0,0,15,107,51,45,11,3
Metropolitan,KANSAS,Miami,18,0,3,0,15,189,70,110,9,6
Metropolitan,KANSAS,Osage,13,0,0,1,12,111,45,56,10,2
Metropolitan,KANSAS,Pottawatomie,38,0,5,1,32,224,72,140,12,6
Metropolitan,KANSAS,Riley County Police Department,173,5,28,20,120,"1,467",372,"1,062",33,9
Metropolitan,KANSAS,Shawnee,65,0,1,4,60,"1,281",359,871,51,13
Metropolitan,KANSAS,Sumner,17,0,2,2,13,161,71,72,18,2
Metropolitan,KANSAS,Wabaunsee,10,0,2,0,8,95,37,53,5,4
Metropolitan,KANSAS,Wyandotte,12,0,1,0,11,37,4,27,6,1
Nonmetropolitan,KANSAS,Allen,10,0,1,0,9,85,27,55,3,5
Nonmetropolitan,KANSAS,Anderson,7,0,0,1,6,60,27,30,3,1
Nonmetropolitan,KANSAS,Atchison,15,1,3,1,10,12,8,4,0,1
Nonmetropolitan,KANSAS,Barber,3,0,1,0,2,30,6,21,3,0
Nonmetropolitan,KANSAS,Barton,9,1,1,0,7,157,61,92,4,3
Nonmetropolitan,KANSAS,Bourbon,20,2,1,0,17,129,50,62,17,8
Nonmetropolitan,KANSAS,Brown,14,0,4,0,10,44,14,25,5,0
Nonmetropolitan,KANSAS,Chase,1,0,0,0,1,14,8,4,2,0
Nonmetropolitan,KANSAS,Chautauqua,0,0,0,0,0,19,4,11,4,1
Nonmetropolitan,KANSAS,Cherokee,25,0,2,2,21,253,96,146,11,24
Nonmetropolitan,KANSAS,Cheyenne,4,0,1,0,3,33,15,16,2,0
Nonmetropolitan,KANSAS,Clark,3,0,0,0,3,16,2,14,0,0
Nonmetropolitan,KANSAS,Clay,1,0,1,0,0,42,11,24,7,0
Nonmetropolitan,KANSAS,Cloud,22,0,7,0,15,62,25,33,4,0
Nonmetropolitan,KANSAS,Coffey,4,0,1,0,3,37,10,24,3,0
Nonmetropolitan,KANSAS,Cowley,19,0,2,1,16,142,51,84,7,1
Nonmetropolitan,KANSAS,Crawford,26,0,3,0,23,229,74,138,17,6
Nonmetropolitan,KANSAS,Dickinson,13,0,1,0,12,123,43,71,9,2
Nonmetropolitan,KANSAS,Edwards,5,0,1,0,4,24,11,12,1,2
Nonmetropolitan,KANSAS,Elk,3,0,0,0,3,23,10,11,2,0
Nonmetropolitan,KANSAS,Ellis,8,0,2,0,6,59,23,34,2,0
Nonmetropolitan,KANSAS,Ellsworth,7,0,1,1,5,38,17,20,1,2
Nonmetropolitan,KANSAS,Finney,25,0,5,2,18,170,47,114,9,4
Nonmetropolitan,KANSAS,Ford,7,0,0,0,7,113,33,75,5,0
Nonmetropolitan,KANSAS,Graham,0,0,0,0,0,26,3,20,3,1
Nonmetropolitan,KANSAS,Grant,6,0,0,0,6,9,2,5,2,0
Nonmetropolitan,KANSAS,Gray,4,0,1,0,3,41,9,29,3,0
Nonmetropolitan,KANSAS,Greenwood,12,0,2,1,9,94,45,44,5,1
Nonmetropolitan,KANSAS,Harper,3,0,1,0,2,16,10,5,1,1
Nonmetropolitan,KANSAS,Hodgeman,7,0,0,0,7,44,14,21,9,0
Nonmetropolitan,KANSAS,Kingman,2,0,0,0,2,77,24,51,2,2
Nonmetropolitan,KANSAS,Kiowa,1,0,0,1,0,43,15,24,4,0
Nonmetropolitan,KANSAS,Labette,8,0,2,0,6,109,42,60,7,5
Nonmetropolitan,KANSAS,Lane,2,0,1,0,1,14,7,6,1,0
Nonmetropolitan,KANSAS,Lincoln,1,0,0,0,1,56,18,34,4,0
Nonmetropolitan,KANSAS,Logan,2,0,0,0,2,18,2,16,0,0
Nonmetropolitan,KANSAS,Lyon,9,0,0,0,9,102,18,84,0,2
Nonmetropolitan,KANSAS,Marion,9,0,0,0,9,5,1,3,1,1
Nonmetropolitan,KANSAS,Marshall,3,0,0,0,3,56,14,41,1,0
Nonmetropolitan,KANSAS,McPherson,11,0,3,2,6,106,59,39,8,0
Nonmetropolitan,KANSAS,Montgomery,30,0,4,1,25,175,65,102,8,6
Nonmetropolitan,KANSAS,Morris,9,0,0,0,9,58,23,32,3,0
Nonmetropolitan,KANSAS,Morton,4,0,0,0,4,21,4,16,1,1
Nonmetropolitan,KANSAS,Nemaha,2,0,0,0,2,30,7,20,3,1
Nonmetropolitan,KANSAS,Neosho,3,0,2,0,1,159,69,74,16,7
Nonmetropolitan,KANSAS,Ness,4,0,0,0,4,19,2,14,3,0
Nonmetropolitan,KANSAS,Pawnee,1,0,0,0,1,31,11,18,2,0
Nonmetropolitan,KANSAS,Phillips,2,0,0,0,2,19,11,8,0,0
Nonmetropolitan,KANSAS,Pratt,4,0,0,0,4,66,12,47,7,1
Nonmetropolitan,KANSAS,Republic,0,0,0,0,0,19,9,9,1,0
Nonmetropolitan,KANSAS,Rice,3,0,2,0,1,43,18,19,6,0
Nonmetropolitan,KANSAS,Rush,3,0,2,0,1,28,10,17,1,0
Nonmetropolitan,KANSAS,Russell,5,0,1,0,4,46,14,30,2,0
Nonmetropolitan,KANSAS,Saline,27,1,2,0,24,149,68,77,4,4
Nonmetropolitan,KANSAS,Seward,16,0,2,0,14,42,9,31,2,1
Nonmetropolitan,KANSAS,Sherman,1,0,0,0,1,17,6,9,2,0
Nonmetropolitan,KANSAS,Stafford,1,0,0,0,1,29,6,21,2,0
Nonmetropolitan,KANSAS,Washington,11,0,1,0,10,23,11,9,3,3
Nonmetropolitan,KANSAS,Wichita,3,0,0,0,3,36,9,24,3,0
Nonmetropolitan,KANSAS,Wilson,8,0,0,0,8,68,24,43,1,0
Nonmetropolitan,KANSAS,Woodson,8,0,1,0,7,79,32,44,3,0
Metropolitan,KENTUCKY,Boone,71,4,21,17,29,"1,483",359,"1,067",57,3
Metropolitan,KENTUCKY,Bourbon,0,0,0,0,0,88,23,63,2,0
Metropolitan,KENTUCKY,Boyd,25,0,1,10,14,179,43,122,14,0
Metropolitan,KENTUCKY,Bracken,8,0,1,2,5,145,65,79,1,0
Metropolitan,KENTUCKY,Bullitt,18,0,7,6,5,737,383,314,40,1
Metropolitan,KENTUCKY,Campbell County Police Department,11,1,3,2,5,263,78,167,18,1
Metropolitan,KENTUCKY,Christian,17,1,4,2,10,438,173,239,26,3
Metropolitan,KENTUCKY,Clark,4,0,2,1,1,270,108,151,11,1
Metropolitan,KENTUCKY,Daviess,21,0,10,5,6,628,159,451,18,3
Metropolitan,KENTUCKY,Edmonson,5,0,0,0,5,55,25,24,6,3
Metropolitan,KENTUCKY,Gallatin,2,0,0,0,2,100,45,48,7,0
Metropolitan,KENTUCKY,Grant,3,0,0,2,1,159,49,98,12,1
Metropolitan,KENTUCKY,Greenup,9,1,4,1,3,58,30,19,9,0
Metropolitan,KENTUCKY,Hancock,0,0,0,0,0,19,9,8,2,1
Metropolitan,KENTUCKY,Hardin,4,0,1,0,3,107,34,66,7,3
Metropolitan,KENTUCKY,Henderson,10,0,4,2,4,172,72,90,10,2
Metropolitan,KENTUCKY,Henry,1,0,0,1,0,25,14,11,0,0
Metropolitan,KENTUCKY,Jessamine,16,0,1,7,8,378,179,185,14,0
Metropolitan,KENTUCKY,Kenton,0,0,0,0,0,7,1,6,0,0
Metropolitan,KENTUCKY,Kenton County Police Department,18,0,6,1,11,199,79,111,9,2
Metropolitan,KENTUCKY,Larue,6,0,2,0,4,72,31,34,7,0
Metropolitan,KENTUCKY,McLean,0,0,0,0,0,66,28,33,5,0
Metropolitan,KENTUCKY,Meade,7,0,1,2,4,112,69,38,5,0
Metropolitan,KENTUCKY,Nelson,14,0,4,2,8,303,154,139,10,0
Metropolitan,KENTUCKY,Oldham,0,0,0,0,0,10,3,7,0,0
Metropolitan,KENTUCKY,Oldham County Police Department,19,0,6,8,5,485,184,290,11,2
Metropolitan,KENTUCKY,Pendleton,3,0,1,1,1,109,33,74,2,1
Metropolitan,KENTUCKY,Scott,9,0,3,3,3,262,106,140,16,0
Metropolitan,KENTUCKY,Shelby,17,0,4,4,9,465,131,311,23,0
Metropolitan,KENTUCKY,Spencer,0,0,0,0,0,159,96,52,11,1
Metropolitan,KENTUCKY,Trigg,7,0,1,0,6,149,56,85,8,0
Metropolitan,KENTUCKY,Trimble,0,0,0,0,0,9,3,4,2,0
Metropolitan,KENTUCKY,Warren,26,0,2,4,20,408,130,260,18,1
Metropolitan,KENTUCKY,Webster,0,0,0,0,0,11,6,4,1,0
Metropolitan,KENTUCKY,Woodford,0,0,0,0,0,20,5,13,2,0
Nonmetropolitan,KENTUCKY,Adair,2,0,0,0,2,23,7,12,4,0
Nonmetropolitan,KENTUCKY,Allen,3,0,2,0,1,107,53,41,13,1
Nonmetropolitan,KENTUCKY,Anderson,2,0,0,2,0,87,41,39,7,0
Nonmetropolitan,KENTUCKY,Ballard,4,0,0,0,4,149,47,96,6,2
Nonmetropolitan,KENTUCKY,Barren,3,0,0,1,2,111,57,43,11,0
Nonmetropolitan,KENTUCKY,Bell,15,0,2,3,10,165,55,99,11,2
Nonmetropolitan,KENTUCKY,Boyle,4,0,0,0,4,78,37,39,2,1
Nonmetropolitan,KENTUCKY,Breckinridge,3,1,0,0,2,13,9,4,0,0
Nonmetropolitan,KENTUCKY,Butler,6,0,1,0,5,43,22,18,3,0
Nonmetropolitan,KENTUCKY,Caldwell,4,0,1,0,3,61,37,23,1,0
Nonmetropolitan,KENTUCKY,Calloway,12,0,1,1,10,368,159,198,11,2
Nonmetropolitan,KENTUCKY,Carlisle,4,0,1,0,3,43,13,28,2,0
Nonmetropolitan,KENTUCKY,Carroll,1,0,0,0,1,59,18,34,7,2
Nonmetropolitan,KENTUCKY,Carter,5,0,1,0,4,41,20,19,2,0
Nonmetropolitan,KENTUCKY,Casey,1,0,0,0,1,41,22,13,6,1
Nonmetropolitan,KENTUCKY,Clay,5,0,1,2,2,126,42,74,10,2
Nonmetropolitan,KENTUCKY,Crittenden,0,0,0,0,0,41,12,24,5,1
Nonmetropolitan,KENTUCKY,Cumberland,2,0,0,0,2,14,10,4,0,0
Nonmetropolitan,KENTUCKY,Estill,7,0,0,2,5,114,69,44,1,0
Nonmetropolitan,KENTUCKY,Fleming,1,0,0,0,1,8,4,3,1,0
Nonmetropolitan,KENTUCKY,Floyd,3,0,0,0,3,92,18,62,12,1
Nonmetropolitan,KENTUCKY,Franklin,15,0,5,3,7,411,140,254,17,0
Nonmetropolitan,KENTUCKY,Fulton,2,0,0,0,2,32,13,17,2,0
Nonmetropolitan,KENTUCKY,Garrard,2,0,0,1,1,52,16,30,6,0
Nonmetropolitan,KENTUCKY,Graves,16,0,3,3,10,219,94,107,18,4
Nonmetropolitan,KENTUCKY,Grayson,4,0,1,0,3,102,45,48,9,0
Nonmetropolitan,KENTUCKY,Green,4,0,1,0,3,8,3,5,0,0
Nonmetropolitan,KENTUCKY,Harlan,7,0,0,0,7,87,36,43,8,0
Nonmetropolitan,KENTUCKY,Harrison,5,0,0,0,5,209,88,114,7,0
Nonmetropolitan,KENTUCKY,Hart,3,0,2,0,1,18,6,9,3,0
Nonmetropolitan,KENTUCKY,Hickman,0,0,0,0,0,8,5,0,3,0
Nonmetropolitan,KENTUCKY,Hopkins,17,1,5,3,8,332,128,167,37,1
Nonmetropolitan,KENTUCKY,Jackson,0,0,0,0,0,93,39,50,4,1
Nonmetropolitan,KENTUCKY,Johnson,7,0,1,1,5,135,45,76,14,3
Nonmetropolitan,KENTUCKY,Knott,0,0,0,0,0,2,0,2,0,0
Nonmetropolitan,KENTUCKY,Knox,14,0,2,5,7,321,196,103,22,0
Nonmetropolitan,KENTUCKY,Laurel,18,1,0,11,6,538,207,271,60,0
Nonmetropolitan,KENTUCKY,Lawrence,4,0,1,1,2,58,21,25,12,0
Nonmetropolitan,KENTUCKY,Letcher,2,0,0,1,1,49,22,19,8,0
Nonmetropolitan,KENTUCKY,Lewis,8,1,1,2,4,32,16,12,4,0
Nonmetropolitan,KENTUCKY,Lincoln,7,0,0,4,3,89,36,37,16,0
Nonmetropolitan,KENTUCKY,Livingston,5,0,2,0,3,75,30,37,8,0
Nonmetropolitan,KENTUCKY,Logan,3,0,1,0,2,195,82,102,11,1
Nonmetropolitan,KENTUCKY,Lyon,0,0,0,0,0,94,45,48,1,0
Nonmetropolitan,KENTUCKY,Madison,8,1,3,0,4,483,174,294,15,0
Nonmetropolitan,KENTUCKY,Magoffin,1,0,0,0,1,24,10,12,2,0
Nonmetropolitan,KENTUCKY,Marion,2,0,1,0,1,90,37,45,8,0
Nonmetropolitan,KENTUCKY,Marshall,20,1,4,5,10,300,136,147,17,0
Nonmetropolitan,KENTUCKY,Martin,6,0,1,1,4,70,28,32,10,0
Nonmetropolitan,KENTUCKY,Mason,4,0,0,2,2,193,90,100,3,0
Nonmetropolitan,KENTUCKY,McCracken,46,0,8,15,23,578,178,356,44,1
Nonmetropolitan,KENTUCKY,McCreary,6,0,0,4,2,142,76,60,6,1
Nonmetropolitan,KENTUCKY,Menifee,0,0,0,0,0,50,28,20,2,2
Nonmetropolitan,KENTUCKY,Mercer,5,1,1,0,3,89,48,35,6,0
Nonmetropolitan,KENTUCKY,Metcalfe,1,0,0,0,1,58,20,36,2,0
Nonmetropolitan,KENTUCKY,Montgomery,22,2,2,10,8,574,268,287,19,1
Nonmetropolitan,KENTUCKY,Muhlenberg,7,0,1,3,3,63,30,20,13,0
Nonmetropolitan,KENTUCKY,Ohio,17,0,1,0,16,172,62,81,29,3
Nonmetropolitan,KENTUCKY,Owen,1,0,0,1,0,57,33,19,5,0
Nonmetropolitan,KENTUCKY,Perry,6,0,0,1,5,12,7,2,3,0
Nonmetropolitan,KENTUCKY,Pike,0,0,0,0,0,24,13,9,2,0
Nonmetropolitan,KENTUCKY,Powell,2,0,1,1,0,93,46,45,2,0
Nonmetropolitan,KENTUCKY,Pulaski,12,0,2,5,5,797,447,331,19,4
Nonmetropolitan,KENTUCKY,Rockcastle,3,1,0,1,1,90,57,18,15,0
Nonmetropolitan,KENTUCKY,Rowan,4,0,1,1,2,44,13,28,3,0
Nonmetropolitan,KENTUCKY,Russell,2,0,0,0,2,43,25,13,5,0
Nonmetropolitan,KENTUCKY,Simpson,4,0,1,0,3,142,50,78,14,0
Nonmetropolitan,KENTUCKY,Taylor,15,1,6,0,8,236,127,102,7,2
Nonmetropolitan,KENTUCKY,Todd,3,0,0,1,2,101,43,52,6,0
Nonmetropolitan,KENTUCKY,Union,4,0,1,1,2,48,15,26,7,0
Nonmetropolitan,KENTUCKY,Washington,1,0,0,0,1,38,18,19,1,0
Nonmetropolitan,KENTUCKY,Wayne,0,0,0,0,0,30,14,14,2,3
Nonmetropolitan,KENTUCKY,Whitley,8,0,0,1,7,200,118,64,18,0
Nonmetropolitan,KENTUCKY,Wolfe,0,0,0,0,0,26,10,14,2,0
Metropolitan,LOUISIANA,Ascension,373,8,33,41,291,"2,837",800,"1,887",150,0
Metropolitan,LOUISIANA,Bossier,66,0,0,6,60,487,71,386,30,1
Metropolitan,LOUISIANA,Caddo,113,0,4,8,101,841,211,578,52,3
Metropolitan,LOUISIANA,Calcasieu,375,5,66,41,263,"3,893","1,314","2,392",187,24
Metropolitan,LOUISIANA,Cameron,15,0,0,0,15,152,28,117,7,2
Metropolitan,LOUISIANA,East Baton Rouge,536,14,6,193,323,"8,008","1,710","6,157",141,25
Metropolitan,LOUISIANA,East Feliciana,1,0,1,0,0,67,25,38,4,0
Metropolitan,LOUISIANA,Grant,10,0,1,0,9,288,77,196,15,0
Metropolitan,LOUISIANA,Iberville,276,0,5,20,251,580,151,408,21,
Metropolitan,LOUISIANA,Jefferson,"1,809",49,67,464,"1,229","13,028","2,950","9,193",885,94
Metropolitan,LOUISIANA,Lafayette,336,4,19,41,272,"1,504",418,"1,021",65,21
Metropolitan,LOUISIANA,Lafourche,77,1,0,18,58,"1,975",755,"1,140",80,2
Metropolitan,LOUISIANA,Livingston,270,2,22,24,222,"2,677",796,"1,784",97,1
Metropolitan,LOUISIANA,Ouachita,134,2,8,23,101,"2,727",950,"1,689",88,4
Metropolitan,LOUISIANA,Plaquemines,41,0,1,1,39,387,100,278,9,8
Metropolitan,LOUISIANA,Pointe Coupee,122,1,3,8,110,432,106,305,21,0
Metropolitan,LOUISIANA,Rapides,300,3,32,14,251,"2,007",613,"1,205",189,9
Metropolitan,LOUISIANA,St. Bernard,75,0,10,14,51,977,220,703,54,
Metropolitan,LOUISIANA,St. Charles,193,3,4,30,156,"1,595",449,"1,062",84,21
Metropolitan,LOUISIANA,St. Helena,58,0,1,3,54,285,119,136,30,0
Metropolitan,LOUISIANA,St. John the Baptist,113,6,3,42,62,"1,266",329,867,70,
Metropolitan,LOUISIANA,St. Martin,125,1,7,10,107,783,139,637,7,
Metropolitan,LOUISIANA,St. Tammany,270,5,18,20,227,"2,527",592,"1,791",144,9
Metropolitan,LOUISIANA,Terrebonne,295,3,27,45,220,"2,783",575,"2,043",165,15
Metropolitan,LOUISIANA,West Baton Rouge,50,0,2,8,40,536,65,441,30,0
Metropolitan,LOUISIANA,West Feliciana,26,0,2,0,24,162,32,120,10,1
Nonmetropolitan,LOUISIANA,Acadia,102,0,5,4,93,683,182,438,63,0
Nonmetropolitan,LOUISIANA,Allen,22,0,4,1,17,214,60,151,3,4
Nonmetropolitan,LOUISIANA,Assumption,86,0,0,6,80,419,114,286,19,0
Nonmetropolitan,LOUISIANA,Avoyelles,84,3,20,5,56,463,136,307,20,2
Nonmetropolitan,LOUISIANA,Bienville,42,0,2,3,37,207,53,146,8,1
Nonmetropolitan,LOUISIANA,Caldwell,22,0,0,1,21,263,78,174,11,
Nonmetropolitan,LOUISIANA,Concordia,66,1,4,2,59,215,61,144,10,
Nonmetropolitan,LOUISIANA,East Carroll,25,0,2,1,22,57,19,35,3,0
Nonmetropolitan,LOUISIANA,Evangeline,50,0,3,6,41,517,103,402,12,0
Nonmetropolitan,LOUISIANA,Iberia,390,2,18,89,281,"2,126",928,"1,131",67,14
Nonmetropolitan,LOUISIANA,La Salle,34,0,0,0,34,138,37,96,5,0
Nonmetropolitan,LOUISIANA,Madison,25,0,0,1,24,129,20,99,10,0
Nonmetropolitan,LOUISIANA,Morehouse,29,0,0,6,23,253,42,210,1,0
Nonmetropolitan,LOUISIANA,Natchitoches,118,1,3,4,110,596,185,376,35,0
Nonmetropolitan,LOUISIANA,St. James,110,0,4,1,105,444,91,323,30,1
Nonmetropolitan,LOUISIANA,St. Mary,165,2,15,14,134,963,226,697,40,
Nonmetropolitan,LOUISIANA,Tangipahoa,797,13,48,46,690,"4,222","1,635","2,387",200,0
Nonmetropolitan,LOUISIANA,Tensas,8,1,0,1,6,34,17,16,1,2
Nonmetropolitan,LOUISIANA,Vermilion,77,0,10,8,59,722,216,479,27,0
Nonmetropolitan,LOUISIANA,Vernon,116,3,10,2,101,715,27,640,48,
Nonmetropolitan,LOUISIANA,Washington,139,2,13,15,109,954,330,587,37,0
Nonmetropolitan,LOUISIANA,West Carroll,109,0,0,2,107,381,71,279,31,1
Nonmetropolitan,LOUISIANA,Winn,24,1,1,1,21,177,34,139,4,0
Metropolitan,MAINE,Androscoggin,20,0,9,3,8,240,97,139,4,1
Metropolitan,MAINE,Cumberland,28,0,4,3,21,906,392,468,46,5
Metropolitan,MAINE,Penobscot,8,0,2,5,1,743,265,432,46,0
Metropolitan,MAINE,Sagadahoc,2,0,0,0,2,207,81,110,16,0
Metropolitan,MAINE,York,38,0,5,0,33,471,190,246,35,1
Nonmetropolitan,MAINE,Aroostook,0,0,0,0,0,81,18,60,3,0
Nonmetropolitan,MAINE,Franklin,2,0,0,0,2,96,36,54,6,0
Nonmetropolitan,MAINE,Hancock,1,0,0,0,1,189,30,157,2,0
Nonmetropolitan,MAINE,Kennebec,10,0,4,2,4,460,174,256,30,2
Nonmetropolitan,MAINE,Knox,9,0,1,3,5,194,54,124,16,0
Nonmetropolitan,MAINE,Lincoln,26,0,21,0,5,291,100,178,13,1
Nonmetropolitan,MAINE,Oxford,23,0,8,0,15,313,90,196,27,1
Nonmetropolitan,MAINE,Piscataquis,6,0,3,0,3,149,78,71,0,0
Nonmetropolitan,MAINE,Somerset,11,0,5,1,5,419,159,238,22,2
Nonmetropolitan,MAINE,Waldo,6,0,0,1,5,247,94,144,9,0
Nonmetropolitan,MAINE,Washington,25,0,3,0,22,187,62,116,9,0
Metropolitan,MARYLAND,Allegany,27,0,2,4,21,200,48,151,1,0
Metropolitan,MARYLAND,Anne Arundel,1,0,0,0,1,0,0,0,0,0
Metropolitan,MARYLAND,Anne Arundel County Police Department,"2,485",13,83,526,"1,863","13,399","2,073","10,569",757,59
Metropolitan,MARYLAND,Baltimore County,0,0,0,0,0,0,0,0,0,0
Metropolitan,MARYLAND,Baltimore County Police Department,"4,250",30,142,"1,451","2,627","23,800","4,269","17,840","1,691",235
Metropolitan,MARYLAND,Calvert,121,0,8,30,83,"1,746",445,"1,246",55,0
Metropolitan,MARYLAND,Carroll,73,0,26,7,40,619,160,439,20,0
Metropolitan,MARYLAND,Cecil,137,2,8,38,89,981,348,574,59,0
Metropolitan,MARYLAND,Charles,539,3,26,170,340,"3,428",732,"2,431",265,0
Metropolitan,MARYLAND,Frederick,218,1,9,18,190,"1,573",318,"1,181",74,20
Metropolitan,MARYLAND,Harford,399,4,29,86,280,"2,271",556,"1,577",138,3
Metropolitan,MARYLAND,Howard,0,0,0,0,0,1,1,0,0,0
Metropolitan,MARYLAND,Howard County Police Department,597,4,31,211,351,"6,556","1,108","5,082",366,57
Metropolitan,MARYLAND,Montgomery  ,0,0,0,0,0,0,0,0,0,0
Metropolitan,MARYLAND,Montgomery County Police Department,"1,618",15,112,840,651,"17,752","3,061","13,505","1,186",200
Metropolitan,MARYLAND,Prince George's,54,0,0,0,54,0,0,0,0,0
Metropolitan,MARYLAND,Prince George's County Police Department,"4,075",80,152,"2,048","1,795","25,456","5,499","14,977","4,980",214
Metropolitan,MARYLAND,Somerset,4,0,0,0,4,52,15,37,0,0
Metropolitan,MARYLAND,Washington,182,1,7,18,156,"1,406",415,930,61,0
Metropolitan,MARYLAND,Wicomico,97,0,1,13,83,863,300,536,27,9
Nonmetropolitan,MARYLAND,Caroline,17,1,0,6,10,453,183,255,15,0
Nonmetropolitan,MARYLAND,Dorchester,29,1,1,3,24,319,85,221,13,1
Nonmetropolitan,MARYLAND,Garrett,43,2,2,0,39,314,104,200,10,0
