"city (STRING)","areaCode (STRING)","country (STRING)","region (STRING)","locId (STRING)","longitude (STRING)","postalCode (STRING)","metroCode (STRING)","latitude (STRING)","author (STRING)","year (STRING)","month (STRING)","day (STRING)","hour (STRING)","minute (STRING)","text (STRING)","hashtags (STRING)","search_term (STRING)","id (STRING)"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","TaylorCasper1","2013","3","17","18","12","If you don't act like a man, don't expect me to fuck you like you are one (;","","fuck","-3822387114632820752"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","fatkidWaters21","2013","3","17","18","12","Fuck tv shows that make me cry","","fuck","5456580306531909686"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ZOMB1E_babe","2013","3","17","18","12","Fuck I look like hoe? I look like yes and you look like no.","","fuck","-7063661632270099453"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","JakeMarotti","2013","3","17","18","11","RT @ZachyV17: Those guys were like fuck we have to play Louisville","","fuck","-3445279810481364274"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","HappyActivist","2013","3","17","18","11","RT @upthepucx: Here are the photos from today that I'm happiest with.  Feel free to use.  No credit necessary.  Fuck copyright. http://t.co/msg3rN1jjm","","fuck","-4597323375894398431"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Beezy_Mamba_24","2013","3","17","18","11","Screaming fuck as loud as I can a hundred times in a row when I saw Duke was in that tough bracket!!!!!!!!","","fuck","-2472960351323742028"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","MeghanKathleen5","2013","3","17","18","10","My personally I say what ever the fuck i want to and if a person pisses me off you best believe I will swear and make them want to leave","","fuck","-1806556163530990676"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","upthepucx","2013","3","17","18","10","Here are the photos from today that I'm happiest with.  Feel free to use.  No credit necessary.  Fuck copyright. http://t.co/msg3rN1jjm","","fuck","-7721488150890410161"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","MarlaMaeee","2013","3","17","18","10","Holy shit fuck math I'm so glad it's over","","fuck","-437298405193865092"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Valentinaaa_16","2013","3","17","18","10","RT @meaganguest: Daaaaamn girrrrl are you a smoke detector cause you’re annoying and won’t shut the fuck up","","fuck","6988794578952256921"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","xoalwayshannah","2013","3","17","18","9","RT @Lucidcat_: Most females who reallly bump Bank$ are hot as fuck lol","","fuck","1229755305297651130"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","assholevic","2013","3","17","18","9","RT @Lucidcat_: Most females who reallly bump Bank$ are hot as fuck lol","","fuck","6299444775077358661"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Axton36","2013","3","17","18","9","oh you down to fuck!? shawty lets go","","fuck","3767140163128662398"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","_ButteryNigga","2013","3","17","18","8","RT @Lucidcat_: Most females who reallly bump Bank$ are hot as fuck lol","","fuck","6688098675342244647"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","anthonyslapahoe","2013","3","17","18","8","RT @Lucidcat_: Most females who reallly bump Bank$ are hot as fuck lol","","fuck","-4158049564530222869"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Lucidcat_","2013","3","17","18","7","Most females who reallly bump Bank$ are hot as fuck lol","","fuck","9198735728298669308"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","lollljesse","2013","3","17","18","7","Just shattered my screen, phone doesn't work at all. Today is not my fucking day, no weed, no phone, FUCK.","","fuck","4523597206974491659"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Sabbi_Rossi","2013","3","17","18","6","Man fuck this day, i don't even know what to say","","fuck","-5925788968853813178"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","TeamHemmo96","2013","3","17","18","4","Fuck I'm addicted to men with beautiful singing voices","","fuck","8902965260055511515"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","LaxsachaX","2013","3","17","18","4","FUCK FUCK FUCK http://t.co/FpwOtKAYg9","","fuck","2910456855044168562"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","keighlyyy","2013","3","17","18","3","fuck a fake friend, where you real friends at?","","fuck","-69842121108153060"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","VIIIVIMMXII","2013","3","17","18","3","@Holla_at_CHAY @YaMomsBootyCall fuck you! Lol","","fuck","6586244555735990681"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","keighlyyy","2013","3","17","18","3","imma worry bout me, give a fuck about you.","","fuck","-7789106344672207974"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","_PoisonIV_","2013","3","17","18","2","RT @MrMakeErCum: Bored as fuck i need to go somewhere everybody busy","","fuck","549682648731863730"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ZachyV17","2013","3","17","18","2","Those guys were like fuck we have to play Louisville","","fuck","-7329407765639515174"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","5SecondsofConor","2013","3","17","18","1","RT @TeamHemmo96: @AlexAllTimeLow fuck me that's contagious too","","fuck","-3114232569223239943"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Tpizzler","2013","3","17","18","1","If you cant see that im making an effort, then fuck you...","","fuck","-6633206268504132539"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","TeamHemmo96","2013","3","17","18","0","@AlexAllTimeLow fuck me that's contagious too","","fuck","6620092027026331158"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","little_foot_89","2013","3","17","18","0","@D_Rap412 righht! it's like annoying as fuck. And they're like 2 page long texts. Like stop trying so hard.","","fuck","6153642889428142132"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","HoffmanAlec","2013","3","17","17","59","Fuck em we ball","","fuck","-4459374013143399954"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ambraziaa","2013","3","17","17","58","RT @_lishax3: Fuck you 😂😩😂","","fuck","-2830447478394768509"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Thee_SRuzzini","2013","3","17","17","58","who the fuck schedules a test the day back from spring break....like fuck you","","fuck","3538002534117524513"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","zDAILEY","2013","3","17","17","58","@amrhein07 @gagenl bulky as fuck","","fuck","-34706162151908444"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Therealmandyy","2013","3","17","17","57","i hope i offend the fuck out of you.","","fuck","-216666477537379574"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","trysaraahtops","2013","3","17","17","57","“@BadAdviceDog: The key to life is not giving a fuck.”","","fuck","-4975214091341066610"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","samvanderark","2013","3","17","17","56","@Brian_Warn @waalkes_219 was that bout him cause I'm down as fuck","","fuck","9120406709244863245"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Whiskey_Nick","2013","3","17","17","55","""Goodness me, the clock has struck--  
Alackaday, and fuck my luck.""","","fuck","-2966723748480785983"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Ashleyisaloser1","2013","3","17","17","55","Holy fuck it's cold!","","fuck","-2976706964662977929"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","AStateOfChern","2013","3","17","17","53","@majorlazer boutta get Ultra buck as FUCK","","fuck","330660909166742525"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","b26gar","2013","3","17","17","53","Sitting outside and drinking beer is the best feeling. Esp when it's cold as fuck at home.","","fuck","-9079932608817489407"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Alainaidk","2013","3","17","17","53","Ya fuck","","fuck","-8911654049535082173"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","BCastillo625","2013","3","17","17","52","@dat_spliff noo. FUCK. YOUUU.","","fuck","8734741870323131465"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","MeghanKathleen5","2013","3","17","17","52","@sassyharryballs what the fuck No i wouldnt!","","fuck","-2271403974045399843"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","LEAHtaard","2013","3","17","17","51","@lexymerc oh nigga da fuck","","fuck","3733532278983041933"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Lucidcat_","2013","3","17","17","51","@KeaoNo_Sellers bootlegs are still in fuck you meaaaaan","","fuck","7071457208496344903"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Joce42495","2013","3","17","17","51","@heyoitskatie @haayleykintigh haha. I legit already took off work on Memorial Day weekend. I wanna fuck shit up so bad.","","fuck","1811400206251491437"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","taylordianex04","2013","3","17","17","50","Fuck that new girl that you like so bad, she's not crazy like me. I bet you like that 🎶","","fuck","-5039356493910929060"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","FadiShumanMMA","2013","3","17","17","49","@angela_moffa ahhh fuck noo","","fuck","-1086871859115259455"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Andrew_0528","2013","3","17","17","48","@adam13bell fuck yes and I hate it","","fuck","-3951644717412298349"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Lucidcat_","2013","3","17","17","48","So i can fuck the world for 72 hours","","fuck","-3374770355485042487"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","95ford_girl","2013","3","17","17","48","Fuck my life right.","","fuck","1098136087792579271"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Dgreentheman412","2013","3","17","17","47","bored as fuck who tryna hmu","","fuck","-2118739811949171502"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","MrMakeErCum","2013","3","17","17","46","Bored as fuck i need to go somewhere everybody busy","","fuck","8549686471755246079"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Nateecoxx","2013","3","17","17","46","Too many people trying to prove shit nobody gives a fuck about.","","fuck","5494318650753676305"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","My_Ooh_Maya","2013","3","17","17","45","U keep bragging bout ya man but wonder why bitches be tryna fuck....dumb ass bizzzznieee","","fuck","4077000305768036664"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Watson069","2013","3","17","17","45","@G_Mickail13 yea I was tellin doctors to fuck off when I woke up ha I was freakin out","","fuck","-1529258851509679536"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","Evil_Duper","2013","3","17","17","45","@Chris14Kunitz no fuck you","","fuck","-3602763699905181607"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","fuck_watU_heard","2013","3","17","17","44","@JumpmanUNO hmmmm","","fuck","1278054870569296736"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","95ford_girl","2013","3","17","17","44","Fuck your logic hoe.","","fuck","5644783221655779035"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","fuckit_suckit","2013","3","17","17","44","were the fuck is my raise at gank","","fuck","103731325017976427"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","beatricks","2013","3","17","17","44","@bloodbuzz @glossopetrae congratulations, this conversation has officially grossed me the fuck out","","fuck","2346501822338320171"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","___Jevy416","2013","3","17","17","44","Fuck all that chit chat, ain't got time, get kidnapped","","fuck","-5575685981855222207"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","jhovadawitness","2013","3","17","17","43","So fuck you","","fuck","4971628257242157863"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","kbuurkk","2013","3","17","17","43","RT @jhovadawitness: It's a fuck you type of Sunday","","fuck","6597066725468649907"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ryansance","2013","3","17","17","43","RT @jhovadawitness: It's a fuck you type of Sunday","","fuck","-3303387484384974506"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","fuck_watU_heard","2013","3","17","17","43","@JumpmanUNO how long u stayin ?","","fuck","-6010503429477404220"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ImaRollyPolly","2013","3","17","17","42","@Genetic_Curse fuck you","","fuck","-8859671746884766231"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","enscoe_kayla","2013","3","17","17","42","RT @joce_rettiger: Why does my ex boyfriend subtweet me 5 times a day? Like can you please just go fuck yourself already?","","fuck","-3601248402732283536"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","keighlyyy","2013","3","17","17","42","fuck that hoop, my nose is infected 😞","","fuck","-860430468052874518"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","jhovadawitness","2013","3","17","17","41","It's a fuck you type of Sunday","","fuck","-9151701117593897111"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","JoJo_inDaCut","2013","3","17","18","20","I fuck with shawty cause she very loyal","","fuck","5882538929726590780"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","_Marajones_14","2013","3","17","18","19","@_CheetahGang fuck yes!!! Well be working a lot doing NCA camps but not all summer so  Let's do it! Lets Start saving up!!!","","fuck","-1090442866111700801"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","MPSTL4L","2013","3","17","18","19","""I going to let Gab have a friend over so I can ruin your Workaholics marathon by making you drive them everywhere."" Fuck you.","","fuck","6683421107624489696"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","egoulden07","2013","3","17","18","4","That right there is why I hoped Mizzou would get a 11-13 seed...To avoid Louisville second round. FUCK","","fuck","-8546061424211794199"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","liamneesonlover","2013","3","17","18","3","called off of work fuck yeah","","fuck","6601751059231680132"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","TheRealFortune","2013","3","17","18","0","Lets fuck with all the students by giving them tests before Spring Break #imfailing","#imfailing","fuck","-6666485372836743338"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","reagaannicole","2013","3","17","17","58","""@TheTumblrPosts: fuck            fuck
fuck            fuck
fuck            fuck
fuck            fuck
    fuck       fuck
           fuck""","","fuck","-4379666800291689041"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","the_MILF_hunter","2013","3","17","17","57","“@SchrempCocktail: iMessage is so much better than regular texting” fuck the green","","fuck","5968997218511563759"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","ItsBoochBitch","2013","3","17","17","57","RT @hoeslovejoey: SHE FUCK W/ EVERYBODY","","fuck","3444351797374957541"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","hoeslovejoey","2013","3","17","17","57","SHE FUCK W/ EVERYBODY","","fuck","7418017537675387995"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","RaeTashii","2013","3","17","17","49","@TallGlass0f_H20 fuck you","","fuck","-6148848952905508366"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","ScreamMeAMemory","2013","3","17","17","46","I've got a ginormous migraine and I've got homework fuck my life","","fuck","7682832792001365650"
